Revisada por,Fecha publicacion,Fuente,Noticiero,Autor,Noticia,Humano,Vía y entorno,Vehicular
Jorge,03/10/2022,https://www.nacion.com/sucesos/accidentes/conductor-muere-al-colisionar-contra-trailer-en/5DW4CIXVOFABLIU3UBFGQPBOAQ/story/,La Nación,"Reiner Montero, corresponsal GN. y Fátima Jiménez Quirós","Conductor muere al colisionar contra tráiler en ruta 32
En apariencia, el accidente se originó por una invasión de carril
Por Reiner Montero, corresponsal GN. y Fátima Jiménez Quirós
3 de octubre 2022, 10:20 a.m.
Herrold Bryan Bryan, de 67 años, murió luego de que el vehículo que conducía chocara contra las piñas traseras de un tráiler que iba ingresando a la ruta 32, que comunica a San José con Limón. Los hechos se registraron a las 8:54 p. m. del domingo en Barbilla de Batán, en Matina, Limón.
Las causas del accidente están en investigación, pero, en apariencia, se originó por una invasión de carril, donde el vehículo liviano colisionó contra las piñas traseras del tráiler y el conductor quedó prensado. Minutos después del accidente, el Cuerpo de Bomberos y la Cruz Roja iniciaron las labores de rescate; sin embargo, el hombre perdió la vida en el lugar.
La carretera permaneció cerrada por el incidente, mientras que el Organismo de Investigación Judicial (OIJ) efectuó el levantamiento del cuerpo para dar inicio a las investigaciones que buscan esclarecer las circunstancias del accidente.",1,0,0
Jorge,28/09/2022,https://www.nacion.com/sucesos/accidentes/video-muestra-trailer-que-quedo-a-punto-de-caer/62LPUM6GKVFLJBHKG4UTABI7DY/story/,La Nación,Fátima Jiménez Quirós y Sofía Chinchilla Cerdas,"‘Se apagó y no pude arrancarlo más’, dice chofer del tráiler que casi cae desde el puente de La Vieja
Tráiler dejó de responder faltando 200 metros para llegar al puente; paso permanecerá cerrado hasta nuevo aviso
Por Fátima Jiménez Quirós y Sofía Chinchilla Cerdas
28 de septiembre 2022, 11:49 a.m.
Un tráiler que transportaba arroz quedó a punto de caer del puente de La Vieja, en Ciudad Quesada, San Carlos, Alajuela, este miércoles. El accidente ocurrió específicamente a las 6:23 a. m., cuando el chofer Roberto Mata y su acompañante, Jeffrey Mora, descubrieron que el vehículo pesado se apagó en plena pendiente.
En una conversación con La Nación, Mata, quien fue el único trasladado a un centro médico por el incidente, aseguró que faltando 200 metros para el puente de La Vieja el tráiler dejó de responder.
“Se apagó y no pude arrancarlo más, gracias a Dios pude dar la vuelta en el puente y estamos con vida”, comentó el conductor.
“Cuando iba a agarrar la vuelta, obviamente el peso iba a botar el camión. Lo más lógico era tratar de agarrar el puente y dar la vuelta para no irse al guindo. Mi compañero y yo salimos bien gracias a Dios”, relató Mata, quien tiene 18 años de conducir vehículos pesados. “Nunca me había sucedido algo así”, agregó.
Mata y Mora se dirigían a entregar el cargamento a Guatuso, Alajuela. Al apagarse el tráiler y no volver a encender, el chofer hizo una maniobra para evitar caer al precipicio, por lo que logró que el cabezal quedara sobre la carretera, compensando el peso del contenedor, el cual quedó sobre la baranda, pero con el cargamento dentro.
Minutos después del incidente, dos unidades del Instituto Nacional de Electricidad (ICE) acudieron al lugar para solucionar los problemas eléctricos generados por el vuelco.
De su lado, los funcionarios de Tránsito analizan cuál es la mejor manera para retirar el vehículo pesado, el cual, tras el vuelco, derramó combustible en la calzada. “Estas operaciones deben efectuarse con mucho cuidado porque las vibraciones pueden ocasionar que el contenedor ceda y caiga al río”, explicaron los oficiales en el lugar, quienes aseguraron que el paso permanecerá cerrado hasta nuevo aviso.",0,0,1
Jorge,18/09/2022,https://www.nacion.com/sucesos/accidentes/papa-de-futbolista-jonathan-moya-muere-en/3BC6CWN6TRHWXKXL47PMDMZWJE/story/,La Nación,Andrés Garita,"Papá de futbolista Jonathan Moya muere en accidente de tránsito
Señor, de 60 años, colisionó en su moto contra un vehículo 
Por Andrés Garita
18 de septiembre 2022, 4:01 p.m.
Juan Luis Moya Ramírez, papá del futbolista Jonathan Moya Aguilar, perdió la vida este domingo al colisionar la moto que conducía contra un vehículo. El accidente se registró en la ruta 606, en La Guaria de Guacimal de Puntarenas, a las 2:40 p. m.
La identidad de la víctima no ha sido confirmada por el Organismo de Investigación Judicial, sino por la propia Federación Costarricense de Fútbol, que ya publicó una esquela lamentando el deceso.
Segun datos que brindaron los testigos a las autoridades, un posible falso adelantamiento por parte del motorizado pudo haber sido la causa para que se diera la colisión donde este último perdió la vida.
Esta ruta es la que comunica Sardinal con Monteverde y es una carretera muy complicada por haber muchas curvas y cuestas pronunciadas.
Agentes del Organismo de Investigación Judicial de Monteverde realizaron las investigaciones del accidente así como el levantamiento del cuerpo para así llevarlo a la Morgue judicial de Heredia. Moya Ramírez tenía 60 años y tenía su recinto electoral en Santa Elena de Monteverde, Puntarenas.
La imagen de celebración entre el jugador y su padre corresponde a un partido de Liga Deportiva Alajuelense (LDA) en agosto del 2019, cuando los erizos ganaron ante el cuadro universitario.
“Don Juan Luis tenía un presentimiento de que algo bueno ocurriría el domingo por la tarde, en la sétima fecha del Apertura 2019, y por nada del mundo quería perdérselo. Y así fue: Liga Deportiva Alajuelense venció 4-1 a La U y de los tantos erizos, dos fueron de Moya”, dice la nota de ese día.
Desde el 2021 y hasta la actualidad, Moya milita con el F. C. Anyang de Corea del Sur. En Costa Rica se inició con el Deportivo Saprissa y también destacó en LDA.",1,0,0
Jorge,15/09/2022,https://www.nacion.com/sucesos/accidentes/dos-personas-quedan-atrapadas-entre-motor-y-cabina/E7VGHJDEY5CWVEMPIZHXS7V64U/story/,La Nación,Paula Sandí y Reiner Montero,"Dos personas mueren atrapadas entre motor y cabina de camión volcado en Sarapiquí
Personal del Cuerpo de Bomberos acudió al lugar para valorar la situación
Por Paula Sandí/ Colaboradora GN y Reiner Montero/Corresponsal GN
15 de septiembre 2022, 3:26 p.m.
Un camión de carga pesada que circulaba de Guápiles hacia San Carlos se volcó en medio de la carretera, lo que provocó que dos ocupantes murieran al quedar prensados entre el motor y la cabina.
El camión sufrió un inconveniente, según contaron otros conductores, al desprenderse una grúa que transportaba en la cola del cajón tipo plataforma. El chofer, al darse cuenta de la falla, esquiva a los demás autos y tras una serie de maniobras perdió el control y se volcó.
El incidente ocurrió a eso de las 11 a. m. de este jueves en Chilamate, Sarapiquí, 300 metros al sur de la escuela. Personal del Cuerpo de Bomberos se presentó al lugar para ayudar en el rescate de los afectados, quienes desafortunadamente ya habían fallecido.
El Organismo de Investigación Judicial identificó a las víctimas como Ronald Aguilar Álvarez, de 58 años y Alberto De Armas Pereira, de 63.",0,0,1
Jorge,05/09/2022,https://www.nacion.com/sucesos/accidentes/joven-amante-de-la-mecanica-murio-tras-atropello/FC43U4L26VAZ3AZY2ZCUHJWJKM/story/,La Nación,Paula Córdoba,"Joven amante de la mecánica murió tras atropello en piques cerca del Parque de la Paz
Su padre recuerda a Wildor Forrester, de 28 años, como un entusiasta de los motores. Tenía una moto que lavaba todos los días y la trataba como a su bebé. El muchacho era repartidor de pizzas y vivía en un apartamento sobre la casa de sus abuelos. 
Por Paula Córdoba
5 de septiembre 2022, 10:58 a.m.",1,0,0
Jorge,03/09/2022,https://www.nacion.com/sucesos/accidentes/joven-de-29-anos-muere-producto-de-colision-entre/GX65XJXZOFAQPCPCXY5UVE3ADA/story/,La Nación,Eillyn Jiménez B.,"Joven de 29 años muere producto de colisión entre seis vehículos en ruta 32
Percance se registró el viernes cuando por motivos que se investigan, camión perdió control e impactó a cinco automóviles
Por Eillyn Jiménez B.
3 de septiembre 2022, 7:19 p.m
Un joven de 29 años, identificado como Luis Antonio Romero Carrillo, falleció este viernes a las 11 p. m. en el Hospital de Guápiles, adonde ingresó horas antes producto de una colisión entre un camión y cinco carros sobre la ruta 32, que comunica San José con Limón.
El Organismo de Investigación Judicial (OIJ) informó este sábado por la tarde que por motivos que están en investigación, un vehículo de carga perdió el control y chocó contra otros automóviles que transitaban por la carretera, a seis kilómetros del túnel Zurquí en sentido hacia el Caribe.
Romero, precisó la Policía Judicial, viajaba en uno de los automotores livianos. Además de él, la Cruz Roja atendió una persona más en condición delicada, otra con heridas de consideración y tres más con golpes.
Una cámara cercana a la carretera captó el accidente y, según se observa, al parecer, el vehículo pesado no logró tomar una curva a tiempo y continuó hacia un precipicio, colisionando varios carros más en el camino. Al momento del incidente había mal tiempo en la zona, estaba lloviendo y la carretera es más propensa a derrapes.",1,1,0
Jorge,01/09/2022,https://www.nacion.com/sucesos/accidentes/un-nino-muere-en-accidente-de-transito-otros-dos/E2XLAI5FSRD2HLQXLXSIOSRIFE/story/,La Nación,Paula Córdoba,"Niño de siete años muere en aparatoso choque entre tráiler y carro liviano en Batán
“En apariencia el menor habría salido expulsado del carro en el que viajaba tras un supuesto exceso de velocidad con invasión de carril”, explicó Johnny Mora, delegado de Tránsito de Siquirres
Por Paula Córdoba
1 de septiembre 2022, 2:10 p.m
Un aparatoso accidente que ocurrió pasadas las 11 a. m. en San Miguel de Batán, Limón, entre un tráiler y un vehículo liviano dejó como saldo tres pacientes trasladados en condición roja a la clínica de Batán, el Hospital Tony Facio y al CAIS de Siquirres. Uno de ellos es un niño de 7 años, quien falleció al ingresar a uno de los centros médicos.",1,0,0
Jorge,27/08/2022,https://www.nacion.com/sucesos/accidentes/motociclista-muere-luego-de-atropellar-a-peaton-en/VKOME3JBLFCZ3BM3JGHSURB7AE/story/,La Nación,"Edgar Chinchilla, Fátima Jiménez Quirós y Paula Córdoba","Motociclista muere luego de atropellar a peatones en San Carlos
Un caminante sufrió heridas leves y fue trasladado en condición estable al Hospital de San Carlos
Por Édgar Chinchilla, corresponsal GN., Fátima Jiménez Quirós y Paula Córdoba
27 de agosto 2022, 11:37 a.m.
Un motociclista de apellidos Zúñiga Ruiz falleció luego de atropellar a dos peatones en Pital de San Carlos, Alajuela. De acuerdo con el Organismo de Investigación Judicial (OIJ), la fatalidad ocurrió a la 1:15 de la madrugada de este sábado cuando Zúñiga conducía una motocicleta que habría derrapado embistiendo a dos personas que caminaban por el lugar.",1,0,0
Jorge,27/08/2022,https://www.nacion.com/sucesos/accidentes/vuelco-deja-a-tres-ninos-y-dos-adultos-graves/VQWAZCNE2NG65B4K3DYJWBOG3I/story/,La Nación,Paula Córdoba y Reiner Montero,"Vuelco deja a tres niños y dos adultos graves
Familia de cinco integrantes fue trasladada al Hospital Tony Facio
Por Paula Córdoba y Reiner Montero, corresponsal GN
27 de agosto 2022, 11:20 a.m.
Un aparente adelantamiento en zona indebida provocó que un vehículo en el que viajaba una familia se volcara, sobre una zanja, dejando en condición grave a tres niños de tres, siete y ocho años, así como a sus padres. El hecho ocurrió pasadas las seis de la mañana de este sábado en las cercanías de la Escuela B-Line en Matina, Limón.",1,0,0
Jorge,26/08/2022,https://www.nacion.com/sucesos/accidentes/conductor-atropella-y-mata-a-cruzrojista-que/B6TTNXYNSVGIDEM6W576LGDBDU/story/,La Nación,"Paula Córdoba, Eillyn Jiménez B. y Keyna Calderón, corresponsal GN","Alcohol, velocidad y calle oscura se combinaron en atropello mortal de cruzrojista en Cartago
Minor Eduardo Correa Pereira, de 59 años fue embestido por un auto mientras atendía un accidente de tránsito en la carretera Florencio del Castillo. El conductor del vehículo había ingerido licor
Por Paula Córdoba, Eillyn Jiménez B. y Keyna Calderón, corresponsal GN
26 de agosto 2022, 5:37 p.m.
Mainor Eduardo Correa Pereira, cruzrojista con más de 20 años de servicio permanente, falleció la madrugada de este viernes cuando un conductor de un vehículo lo atropelló mientras él estaba atendiendo un accidente de tránsito en la carretera Florencio del Castillo, cerca del Servicentro Cristo Rey, en Ochomogo de San Nicolás, Cartago.
Según versiones de testigos y oficiales de Tránsito, factores como alta velocidad, consumo de alcohol y la poca luz artificial en el sitio donde ocurrió la fatalidad, se combinaron para el trágico final donde el cruzrojista y un motociclista perdieron la vida.
Esa versión también fue confirmada por agentes del Organismo de Investigación Judicial (OIJ) y autoridades de Tránsito; quienes agregaron que luego del percance, Correa y varios compañeros llegaron a atender la emergencia y mientras Correa valoraba al fallecido pasó un automóvil que en apariencia iba a gran velocidad y atropelló al cruzrojista y a Otero.
“En el impacto los cuerpos quedaron a aproximadamente 40 metros de distancia uno de otro, y el vehículo después de los 40 metros pudo detenerse a unos 100 metros de la escena”, explicó Reyner Chacón, jefe de la Policía de Tránsito de Cartago.
Testigos y policías de Tránsito comentaron que en el sitio, aproximadamente en el kilómetro 18 de la carretera Florencio del Castillo, la demarcación de la autopista es limitada al igual que la luz de los postes de alumbrado público.
“Hay demarcación deteriorada y es oscuro, propiamente a la hora en que ocurre el accidente al ser de madrugada no había tanta claridad. En ese trayecto ya han sucedido otros percances y justamente en esa zona, como a los 300 metros, nosotros hacemos controles por considerarlo un punto de alta velocidad”, informó Chacón.
El funcionario agregó que al chofer de apellidos Arguedas Rodríguez, se le realizaron dos pruebas de alcoholemia en aire que dieron un resultado suficiente para aplicarle una multa de ¢333.973.
“El resultado no califica para que sea una conducta penal, sino solo se queda en una conducta administrativa; se le aplica la multa, se retiran las placas y se acumulan seis puntos a la licencia de los doce puntos disponibles con los que ya contaba anteriormente”, mencionó. 
Producto del percance, la carretera estuvo cerrada por varias horas, hasta las 9 a. m., en sentido San José−Cartago, por lo que oficiales de Tránsito desviaron a los conductores por otra vía aledaña; sin embargo, hubo largas presas.
Aunque la vía para los conductores que viajaban de la Vieja Metrópoli a San José no se vio afectada, también hubo congestión vehicular por el efecto mirón.
Christopher Calderón, jefe de Atención a Emergencias y Rescate de la Cruz Roja, dijo que se brindó asistencia médica y psicológica a otros funcionarios de la institución y a la familia de Correa. Al mismo tiempo, lamentó lo sucedido y, de parte de la institución, extendió sus condolencias a los allegados de este experimentado colaborador.
Don Minor Correa era vecino de Tejar de El Guarco, estaba casado desde 1982 y, además, era de padre y abuelo. Sus compañeros lo recuerdan como una persona muy humana y siempre dispuesto a dar la milla extra.
“Era un compañero bastante querido, especialmente en la región de Cartago, por lo que ha sido una noticia impactante”, afirmó Calderón.
Agentes del OIJ realizaron todas las diligencias correspondientes antes de levantar los cuerpos de las víctimas para trasladarlos a la Morgue Judicial, en San Joaquín de Flores, Heredia.
Por medio de su cuenta de Facebook, la Cruz Roja indicó que “lamenta profundamente el sensible fallecimiento de Correa, conductor permanente del Comité Auxiliar en Cartago, quien falleció en el cumplimiento de su deber mientras atendía accidente de tránsito”.
Amigos y compañeros de Correa lo recuerdan como una persona servicial, que se desvelaba porque sus colegas comieran, le encantaba hacer bromas y sacarle una sonrisa a quienes lo rodeaban. Además practicaba ciclismo recreativo en rutas largas.
Tenía aproximadamente 22 años de brindar su servicio permanente a la Cruz Roja, pero se vinculó con la institución muy joven, siendo apenas voluntario, poco a poco fue creciendo hasta convertirse en chofer de ambulancias y encargado de atención de emergencias.
“Era una excelente persona, siempre nos vacilaba y buscaba la forma de ponernos un apodo o sacarnos una sonrisa. Se desvelaba mucho porque todos estuviéramos bien; siempre traía comida para todos”, externó William Pérez, rescatista de Cruz Roja Cartago.",1,1,0
Jorge,26/08/2022,https://www.nacion.com/sucesos/accidentes/dos-jovenes-graves-por-accidente-en-medio-de/X7NDETW6ZBGBDAHKUGCIJED3DM/story/,La Nación,Hugo Solano C.,"Dos jóvenes graves por accidente en medio de ‘piques’ cerca del Parque de la Paz
Competencias ilegales en vías públicas cobran bríos al cesar restricciones de pandemia
Por Hugo Solano C.
26 de agosto 2022, 12:51 p.m.
Dos muchachos, de 26 y de 28 años, permanecen graves en el Hospital Calderón Guardia, luego de ser impactados por un automóvil que este jueves por la noche perdió el control en las cercanías del Parque de la Paz, en Paso Ancho, San José, durante competencias ilegales o “piques” en la vía pública.
La Cruz Roja fue alertada a las 10:56 p. m. del accidente con múltiples heridos, por lo que envió cuatro unidades al sitio, tres de soporte básico y una de soporte avanzado.
Además de los heridos graves, los socorristas encontraron sobre el pavimento a otro individuo con golpes y excoriaciones que también ameritaron su traslado al Hospital San Juan de Dios, así como una cuarta persona que también resultó herida, aunque de menos gravedad, y fue llevada a la clínica Marcial Fallas, en Desamparados. Las identidades de los heridos no trascendieron.
Según un video que circula en redes sociales, los conductores de varias motos y vehículos realizaban acrobacias y competencias de velocidad ilegales en ese tramo que comienza en la radial de Loma Linda y desemboca en la carretera de Circunvalación.
En determinado momento, un automóvil oscuro pasa, derrapa y se va contra varias motocicletas que esteban a un lado de la vía. Es ahí donde motociclistas y peatones resultan heridos, cuatro de ellos trasladados y otros sufrieron golpes leves que no ameritaron su movilización a centros médicos.
Picones se esfumaron
De acuerdo con Víctor Sanabria Herrera, delegado de la Policía de Tránsito en San José, a las 10:44 p. m. recibieron la alerta por medio del Sistema de Emergencias 9-1-1 y de inmediato enviaron la primera unidad al sitio.
Sanabria indicó que cuando la unidad llegó, ocho minutos después, se encontró el accidente y a raíz de eso ya la gran mayoría de los picones se habían retirado del lugar, donde hubo más de 25 motos con algún daño, de las cuales 12 no pudieron ser retiradas del sitio antes de que llegara la Policía de Tránsito, por los daños sufridos. “Ahí todos tratan de irse, porque saben que eso es un delito”, dijo Sanabria.
El accidente ocurrido libró a decenas de testigos y a los picones de la acción policial, pues apenas ocurrió el grave incidente la gran mayoría huyó y fue imposible para la Policía constatar su participación en los piques, pues solo la escena del accidente fue lo que encontraron.
Se hicieron las pruebas de alcohol, pero resultaron negativas, de modo que las únicas boletas que se hicieron fue por la colisión.
Se hicieron doce partes a los motociclistas y una al conductor del carro que derrapó, de modo que será en el Juzgado de Tránsito donde se dilucide el caso y se determine el eventual cobro de alguna multa, como procede con cualquier caso de colisión con heridos graves, explicó Sanabria.",1,0,0
Jorge,21/08/2022,https://www.nacion.com/sucesos/accidentes/general-canas-cerrada-por-accidente-mortal-en/23GDSV7PJFBLLJPRVKLWXJMQ4M/story/,La Nación,Francisco Barrantes y Shirley Vásquez,"OIJ busca trailer involucrado en muerte de motociclista en la General Cañas
Furgón habría invadido carril donde iba motocicleta con dos personas
Por Francisco Barrantes / Corresponsal GN y Shirley Vásquez
21 de agosto 2022, 1:11 p.m.
Un accidente de tránsito dejó un motociclista fallecido en la autopista General Cañas, en el sentido Alajuela - San José, la mañana de este domingo. Según el Organismo de Investigación Judicial (OIJ), un trailer habría invadido el carril en el que iba la motocicleta, en la cual viajaban dos personas; al parecer, la presión del aire succionó la moto y provocó el accidente.
Según narraron testigos, la moto chocó contra la parte de atrás de un vehículo liviano. El trailero, por su parte, se dio a la fuga y ahora es buscado por el OIJ de Alajuela.
El fallecido fue identificado como José David Porras Arce, de 35 años. Según el Registro Civil, Porras tenía tres hijas y un hijo, entre los 2 y los 18 años. Asimismo, su domicilio electoral estaba en Hatillo de San José.
Su acompañante fue trasladada al Hospital San Rafael con lesiones de gravedad. El hecho ocurrió a pocos metros del peaje que está ubicado en Río Segundo de Alajuela.
“Cerca de las 8:30 a. m. recibimos una alerta de un accidente, inicialmente con resultado grave, en el sector del aeropuerto (Juan Santamaría), unos 200 metros al este; una vez que desplazamos el recurso policial nos confirman que tenemos un incidente con una víctima donde están involucrados un vehículo liviano, una motocicleta y un vehículo articulado que no se encuentra en el lugar, aparentemente se marcha del lugar, lo cual estamos investigando en este momento”, declaró el oficial de Tránsito, Franklin Granados.
La vía estuvo cerrada durante la mañana y fue reabierta cerca de las 12:30 p. m.",1,0,0
Jorge,09/08/2022,https://www.nacion.com/sucesos/accidentes/mama-pierde-la-vida-al-proteger-a-su-hijo-en/TMGHZ2IMAZBABK6SKWZPYYBZ7Y/story/,La Nación,Vanessa Loaiza N. y Keyla Calderón,"Mamá pierde la vida al proteger a su hijo en atropello en Cartago
Accidente se registró a las 6:15 a. m. en Cervantes de Alvarado. Víctima trabajaba en el Hospital William Allen, en Turrialba
Por Vanessa Loaiza N. y Keyna Calderón
9 de agosto 2022, 9:51 a.m.
Un accidente de tránsito cobró la vida este martes por la mañana a Maribell Sánchez Salazar, de 36 años. Personas en el sitio del atropello, en Cervantes de Alvarado, aseguran que la mujer abrazó a su hijo adolescente para protegerlo del golpe.
La víctima era asistente de pacientes del Hospital William Allen, de Turrialba, de donde era oriunda, y apenas hace 15 días se había ido a vivir a Cervantes, donde construyó una casita para ella y sus dos hijos, el colegial que sobrevivió al accidente y una niña de 10 años.
Los hechos fueron reportados a las 6:15 a. m. muy cerca del supermercado San Isidro, a 3 kilómetros del centro de Cervantes, camino a Juan Viñas, cuando la madre caminaba por la acera con su hijo de 14 años. Al parecer, ellos avanzaban hacia una parada de autobús, pues el muchacho iba para el colegio.
Por razones que se investigan, el conductor de un vehículo color blanco pierde el control del automotor, se mete en la acera y los atropella. El involucrado es un joven panadero de 23 años, de apellido Aguilar, con documentación en regla y con prueba de alcohol en aliento negativa. Trascendió que pudo quedarse dormido al volante. Ahora serán las autoridades judiciales y de tránsito las que determinen si esta situación o un exceso de velocidad pudieron mediar en la tragedia.
“La unidad de Soporte Avanzado de Cruz Roja de Cartago se traslada al sector de Cervantes para la atención de atropello de peatones que por razones que se desconocen el conductor del vehículo pierde el control, se mete a la acera y los atropella. Se aborda un masculino de 14 años con golpes y traumatismos varios el cual fue trasladado en condición amarilla al hospital Max Peralta de Cartago y también había una femenina de unos 35 años que al abordarla no tenía signos vitales y lamentablemente se declara fallecida en el lugar”, declaró Freddy Montoya, paramédico.
La ruta hacia Turrialba y viceversa hacia Cartago se mantuvo con paso regulado mientras se atendía el accidente y se completaba el levantamiento del cuerpo.
Una persona amiga de la víctima describió a Maribell como “una excelente persona, humilde, amorosa y pulseadora”, que había prosperado en el hospital de Turrialba gracias a su esfuerzo. En la actualidad trabajaba en una unidad conocida como Centro de Equipos, adscrita a quirófanos y donde se esterilizan los dispositivos implementados en cirugías.
Sánchez Salazar había empezado en aseo en el hospital, pero también se desempeñó en despacho de ambulancias y luego en la central telefónica, hasta que alcanzó el puesto como asistente de pacientes. Al parecer, desde que construyó su casita y se pasó a vivir a Cervantes, viajaba todos los días hasta Turrialba, para cumplir con sus obligaciones.
Carmen Sánchez, una hermana de la fallecida, en declaraciones a Telenoticias, agregó que ella y Maribell habían quedado de verse en la parada de buses para ir a hacer un mandado a Cartago. Sin embargo, ella se atrasó y cuando llegó a la escena se encontró con el triste desenlace.
El centro médico publicó, a las 11:02 a. m., una nota luctuosa en su perfil de Facebook, donde lamenta la pérdida de su compañera. “Dios te reciba con los brazos abiertos y reconforte a tu familia”, se puede leer en parte del mensaje.",1,0,0
Jorge,06/08/2022,https://www.nacion.com/sucesos/accidentes/adulta-mayor-muere-al-caer-a-guindo-de-40-metros/KTXD7HHQXJDOXJLZFAFLWXFN7A/story/,La Nación,Keyna Calderón y Paula Córdoba,"Adulta mayor muere al caer a guindo de 40 metros de profundidad en ruta Interamericana
Otras personas fueron trasladadas en condición delicada al Hospital Max Peralta; vecinos han advertido de deslave en esa parte de la vía
Escuchar
Por Keyna Calderón corresponsal GN y Paula Córdoba
6 de agosto 2022, 11:12 a.m.
Una adulta mayor de 71 años, murió este sábado cuando el vehículo en que viajaba se precipitó a un guindo de unos 40 metros de profundidad. La emergencia se produjo minutos antes de las 7:30 a. m. en la ruta Interamericana sur, en el sentido Pérez Zeledón-Cartago.",0,1,0
Jorge,29/07/2022,https://www.nacion.com/sucesos/accidentes/tres-personas-mueren-por-vuelco-de-vehiculo-en-san/TM6QVLL47RBZFKOZUQBIJEDDA4/story/,La Nación,Eillyn Jiménez B. y Francisco Barrantes,"Tres personas mueren por vuelco de vehículo en San Mateo de Alajuela
Entre las víctimas está un padre y su hijo, así como un adulto mayor
Por Eillyn Jiménez B. y Francisco Barrantes, corresponsal GN
29 de julio 2022, 3:45 p.m.
Tres personas fallecieron este viernes por la tarde, luego de que el vehículo 4x4 en el que viajaban se volcara en Desmonte de San Mateo, Alajuela, confirmaron el Cuerpo de Bomberos y la Cruz Roja, que recibieron la alerta del incidente a la 1:56 p. m.
Los dos cuerpos de socorro indicaron que al llegaron al lugar ubicaron dentro del carro a tres pacientes prensados que se encontraban sin vida, por lo que comunicaron al Organismo de Investigación Judicial (OIJ) acerca de la situación.
Las víctimas fueron identificadas como Carlos Alberto Mena Molina (58 años), su hijo Sebastián Alberto Mena Quirós (22) y Luis Ángel Socorro Vargas Sánchez (70). Los primeros dos eran vecinos de Orotina y el tercero vivía en Llano Brenes de San Rafael, en San Ramón.
Agentes judiciales se trasladaron al sitio y trabajaron por varias horas en la recolección de evidencias y el levantamiento de los cuerpos, que fueron remitidos a la Morgue Judicial para que se les realice la autopsia. De acuerdo con la versión preliminar del OIJ, al parecer, el automotor transitaba por “una pronunciada pendiente y habría perdido el control, por lo que se volcó en el desagüe”.
Hasta el pasado 30 de junio se registraban 236 muertes in situ producto de accidentes de tránsito, 42 víctimas más con respecto al mismo periodo del 2021, según estadísticas del Ministerio de Obras Públicas y Transportes (MOPT). El incremento se debe, entre otras posibles causas, a que enero tuvo 56 fallecidos, una cifra inusual y muy elevada para la tendencia mensual.",0,1,0
Jorge,25/07/2022,https://www.nacion.com/sucesos/accidentes/madre-e-hijo-mueren-en-choque-de-carro-liviano/SUHTBF2EQZHYLEGNACZ5IHVTI4/story/,La Nación,Hugo Solano C.,"Madre e hijo mueren en choque de carro liviano contra un bus en Guanacaste
La Cruz Roja trasladó 12 pacientes a la clínica de Filadelfia
Por Hugo Solano C.
25 de julio 2022, 9:40 a.m.
Una mujer de 33 años, identificada como Adriana Cambronero Zamora, y su hijo de dos años, perdieron la vida la noche de este domingo cuando el vehículo en que viajaban chocó de frente contra un bus en Filadelfia de Carrillo, Guanacaste.
La Cruz Roja recibió la alerta a las 8:33 p. m. y desplazó varias ambulancias que al llegar al sitio, 250 metros al sur del puente Las Palmas, encontraron que el bus había arrastrado el vehículo hacia la ronda de lastre al lado derecho del conductor y destrozó el Mazda negro en que viajaban las dos personas fallecidas.
Los bomberos tuvieron que usar equipo hidráulico para liberar a las víctimas, mientras que los socorristas de la Cruz Roja trasladaron en ambulancias, hacia la clínica local, a doce personas que iban en el autobús, nueve de ellas en condición intermedia y otros tres con golpes leves.
Por razones que se investigan, entre ellas un posible adelantamiento indebido, sobrevino la colisión frontal en una ruta seca, demarcada con doble línea amarilla y bien iluminada, la cual fue cerrada por varias horas mientras se atendía la escena, de modo que los conductores que circulaban entre Belén y Filadelfia, tuvieron que esperar o buscar otras rutas.
La Fuerza Pública custodió la escena hasta que llegaron agentes del Organismo de Investigación Judicial para el levantamiento de los cuerpos que fueron trasladados a la Medicatura Forense.",1,0,0
Jorge,13/07/2022,https://www.nacion.com/sucesos/accidentes/otro-vehiculo-cae-al-rio-santa-clara-en-menos-de/UK6A5HY75FFOFDG6PXDOYIEF7M/story/,La Nación,Paula Sandí y Édgar Chinchilla,"Otro vehículo cae al río Santa Clara en menos de tres días
El pasado domingo dos carros más también fueron arrastrados por la corriente ya que en este momento no hay puente en el lugar para poder transitar
Por Paula Sandí/ Colaboradora GN y Édgar Chinchilla, corresponsal GN
La noche del martes, un nuevo vehículo quedó atrapado en las aguas del río de Santa Clara en Florencia, San Carlos. Este sería el tercer caso en menos de tres días. Los vecinos cuentan con la problemática de que en este lugar no hay puente y los transeúntes deben de arriesgarse al cruzar.
El dueño del carro intentó seguir su camino por una parte baja del río donde el puente está caído, esto para evitar dar una vuelta de varios kilómetros. En ese momento, ocurrió el accidente. El conductor logró salir ileso y se necesitó de la ayuda de un chapulín (tractor de llantas) para poder sacar el auto tipo pickup.
El pasado domingo ocurrió lo mismo con otros dos autos. Uno de ellos se logró sacar del caudal, sin embargo, el otro carro fue arrastrado por las fuerzas del agua hacia unos 150 metros.
Las autoridades hacen un llamado a los conductores para que no se arriesguen a pasar por el río y tomen las rutas alternas. Se estima que en menos de un mes ya se logre colocar un puente tipo bailey y así mejorar el paso de los vehículos.",1,0,0
